image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000188.jpg,2,14,3,0,1,0,0,1000,0.025897789746522903,0.48731966571350765,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000189.jpg,0,25,1,0,0,0,0,1000,0.025986798107624054,0.48705460428770275,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000190.jpg,2,13,6,0,4,0,3,1000,0.02015094831585884,0.48703032331759866,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000191.jpg,3,15,0,0,0,0,0,1000,0.0221707783639431,0.4864040316358025,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000192.jpg,0,15,2,0,0,0,0,1000,0.01976642943918705,0.4867732616194626,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000193.jpg,1,25,1,0,0,0,0,1000,0.026109235361218452,0.48721233887073345,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000194.jpg,1,14,2,0,0,0,0,1000,0.0263791773468256,0.48693100944081336,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000195.jpg,7,18,4,0,0,0,0,1000,0.026665931567549706,0.4864985437847979,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000196.jpg,1,25,2,0,0,0,0,1000,0.030762817710638046,0.4858468269638102,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000197.jpg,6,14,5,0,0,0,0,1000,0.024144046008586884,0.4860548766188574,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000198.jpg,0,19,2,0,0,0,0,1000,0.026803307235240936,0.4861486795721375,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000199.jpg,1,22,0,0,0,0,0,1000,0.03084246627986431,0.4860012462932704,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000200.jpg,0,22,3,0,0,0,0,1000,0.024733921512961388,0.48509918338477365,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000201.jpg,0,20,2,0,0,0,1,1000,0.02270549163222313,0.48390586419753084,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000202.jpg,0,24,1,0,0,0,0,1000,0.02489466965198517,0.48409637875211814,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000203.jpg,0,24,4,0,0,0,0,1000,0.025979915633797646,0.48407482109356087,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000204.jpg,0,15,3,0,0,0,0,1000,0.02168840542435646,0.4837984598160252,lowlight,none,0.0
