image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\VisDrone-LL\LL2\images\val\0000244_02500_d_0000006.jpg,20,22,93,16,86,9,75,1000,0.051094066351652145,0.14038428195352215,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_03000_d_0000007.jpg,12,8,32,9,30,4,24,1000,0.028115810826420784,0.10950607449770032,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_03500_d_0000008.jpg,14,28,132,11,118,9,100,1000,0.05054333806037903,0.09489852638586298,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_04000_d_0000009.jpg,15,59,41,9,32,6,24,1000,0.06804712116718292,0.09722183641975309,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_04400_d_0000010.jpg,32,44,69,19,59,8,41,1000,0.0692196786403656,0.07870241769547326,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_04900_d_0000011.jpg,56,63,50,39,35,17,24,1000,0.08502985537052155,0.08561942477608328,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_05400_d_0000012.jpg,26,35,64,16,62,4,50,1000,0.05439557507634163,0.07211682250060518,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_05900_d_0000013.jpg,12,3,54,12,53,6,44,1000,0.02127165161073208,0.07798873608085209,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_06388_d_0000014.jpg,7,10,39,7,39,6,33,1000,0.017495714128017426,0.06556827190752845,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_00001_d_0000001.jpg,17,15,63,12,60,8,54,1000,0.039836134761571884,0.06559152596223675,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_00235_d_0000002.jpg,22,31,63,15,56,5,50,1000,0.048412468284368515,0.07806231844589688,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_00603_d_0000003.jpg,11,13,37,10,35,7,29,1000,0.02346540428698063,0.1213700753449528,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_01100_d_0000004.jpg,15,24,12,12,11,10,6,1000,0.04073184356093407,0.08319452009198741,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_01514_d_0000005.jpg,25,22,26,13,23,7,17,1000,0.04195559397339821,0.08709968833212298,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_01635_d_0000006.jpg,14,6,66,10,61,3,58,1000,0.02425301820039749,0.07811056644880175,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_02073_d_0000007.jpg,8,8,59,6,55,3,52,1000,0.019474510103464127,0.07065562212539336,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_02468_d_0000008.jpg,4,10,14,2,9,0,6,1000,0.02346661500632763,0.07200428165093198,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_02900_d_0000009.jpg,27,24,74,20,69,12,58,1000,0.056265734136104584,0.09269445200919874,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_03400_d_0000010.jpg,29,31,63,17,62,8,44,1000,0.06219523772597313,0.09606920237230694,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_03900_d_0000011.jpg,13,16,72,9,64,2,50,1000,0.031295716762542725,0.0818085133744856,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000253_00001_d_0000001.jpg,47,47,59,47,59,43,53,1000,0.06498859077692032,0.05287251876059065,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000256_00715_d_0000019.jpg,16,31,74,11,65,3,48,1000,0.04487615078687668,0.08334389865134828,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000256_02173_d_0000030.jpg,8,19,39,4,24,2,12,1000,0.028634922578930855,0.08386812387392481,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000263_02401_d_0000179.jpg,12,3,5,1,5,0,2,153,0.07150058448314667,0.14602953992054338,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000269_00001_d_0000348.jpg,37,25,91,17,89,10,79,1000,0.05269723758101463,0.10087867034549307,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000269_00201_d_0000349.jpg,33,45,14,15,12,3,8,1000,0.06167764589190483,0.0618601970584466,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000269_00601_d_0000351.jpg,36,40,57,23,49,4,38,1000,0.0657576248049736,0.07158737589614854,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_00001_d_0000374.jpg,11,16,47,2,37,1,14,1000,0.030207369476556778,0.06216824222961003,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_00201_d_0000375.jpg,25,27,50,16,32,2,14,1000,0.05014507845044136,0.09543983837287318,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_00401_d_0000376.jpg,3,11,22,2,14,0,6,1000,0.0171769168227911,0.05994654016931648,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_00601_d_0000377.jpg,23,17,56,14,47,1,27,1000,0.037664610892534256,0.05308968647051285,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_00801_d_0000378.jpg,18,33,45,10,38,0,31,1000,0.051110975444316864,0.0641111789583192,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_01201_d_0000379.jpg,14,24,45,3,33,0,19,1000,0.034745097160339355,0.07277276085366866,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_01401_d_0000380.jpg,25,20,30,13,23,3,17,1000,0.040573395788669586,0.07869643651385967,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_01601_d_0000381.jpg,14,17,34,7,27,1,11,1000,0.029998715966939926,0.09658517840046438,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_02401_d_0000385.jpg,22,23,62,9,49,3,34,1000,0.0458756722509861,0.10557721766138212,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_02601_d_0000386.jpg,28,30,51,9,42,2,24,1000,0.05167757347226143,0.039785410588687606,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_03001_d_0000387.jpg,19,19,37,10,34,4,29,1000,0.03609572350978851,0.07983788286556452,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_03801_d_0000391.jpg,16,16,41,4,37,1,23,1000,0.031710073351860046,0.06612552864282968,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_04401_d_0000394.jpg,23,33,63,13,47,5,30,1000,0.04873618483543396,0.045148653232919465,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_04801_d_0000396.jpg,20,17,30,12,21,5,18,1000,0.03193235769867897,0.0817425537689124,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_05001_d_0000397.jpg,13,30,77,9,69,3,41,1000,0.04777874797582626,0.07733666161581897,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_05201_d_0000398.jpg,28,29,42,17,27,6,16,1000,0.04651974141597748,0.09060746620832108,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_05401_d_0000399.jpg,30,17,41,17,33,4,24,1000,0.04276309162378311,0.07976127205976585,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_05601_d_0000400.jpg,41,29,45,25,42,5,32,1000,0.05614094436168671,0.08243142908835968,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_05801_d_0000401.jpg,50,22,54,26,38,3,19,1000,0.05957109108567238,0.06437729832417396,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_06001_d_0000402.jpg,77,39,81,31,75,10,49,1000,0.09336207807064056,0.056971971564481236,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_06201_d_0000403.jpg,63,46,79,28,59,5,44,1000,0.09366073459386826,0.06098724095559024,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_06401_d_0000404.jpg,65,66,63,28,46,7,33,1000,0.1020645871758461,0.05752685995582393,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_06601_d_0000405.jpg,69,77,36,15,27,1,19,1000,0.10920938104391098,0.07910525740476891,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_06801_d_0000406.jpg,62,21,33,16,29,8,24,1000,0.07034265249967575,0.07358834460350845,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_07001_d_0000407.jpg,17,5,41,5,37,4,30,1000,0.02802904136478901,0.07293803665256952,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_07201_d_0000408.jpg,5,10,20,3,19,0,18,1000,0.018231524154543877,0.041762681773978336,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_07401_d_0000409.jpg,22,5,20,2,15,0,11,1000,0.02871825359761715,0.07563019879231969,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000273_05601_d_0000466.jpg,4,12,28,1,6,0,0,1000,0.02956623025238514,0.1528448183579468,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_00001_d_0000507.jpg,11,16,44,5,38,1,31,967,0.023050282150506973,0.06483052144348704,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_00401_d_0000509.jpg,12,12,50,4,46,1,39,979,0.0253352839499712,0.0823268049241996,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_00601_d_0000510.jpg,13,7,24,6,22,2,19,1000,0.025281138718128204,0.08498142117285207,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_01001_d_0000512.jpg,8,5,34,6,24,0,21,1000,0.018648287281394005,0.059051017331192376,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_01201_d_0000513.jpg,7,3,22,2,18,0,14,813,0.019470039755105972,0.08029633398918967,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_01401_d_0000514.jpg,4,8,21,1,17,1,11,648,0.014592282474040985,0.07472367339861744,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_01801_d_0000516.jpg,1,3,20,1,18,0,17,825,0.011687067337334156,0.08663051541262409,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_02001_d_0000517.jpg,1,2,14,1,14,0,5,750,0.01097690500319004,0.09927950034300533,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_02201_d_0000518.jpg,9,3,32,3,26,1,22,1000,0.015877095982432365,0.0847722934617907,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_02401_d_0000519.jpg,7,1,41,4,36,2,33,834,0.01373369712382555,0.09652543893374343,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_02601_d_0000520.jpg,9,10,23,7,19,6,16,1000,0.021793944761157036,0.10159824275731054,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_02801_d_0000521.jpg,7,8,30,4,28,2,23,1000,0.02162937819957733,0.08740619746552986,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_03001_d_0000522.jpg,13,5,25,6,24,2,20,1000,0.026603348553180695,0.1593156553663372,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_03201_d_0000523.jpg,3,10,57,1,53,0,49,1000,0.0253254733979702,0.11345529999773843,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_03401_d_0000524.jpg,13,15,48,7,47,1,41,1000,0.03471818566322327,0.09181807901938169,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_03601_d_0000525.jpg,16,7,30,7,28,1,25,1000,0.03441448509693146,0.10865608627149437,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_03801_d_0000526.jpg,21,10,43,9,33,6,24,1000,0.03822540491819382,0.13788305779828272,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_04001_d_0000527.jpg,2,2,52,1,39,1,29,1000,0.014439625665545464,0.07374532796586532,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_04201_d_0000528.jpg,33,36,26,14,12,1,3,1000,0.04956664890050888,0.10027675630036713,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_04401_d_0000529.jpg,28,22,12,5,1,1,0,1000,0.04588455334305763,0.05582517282191615,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_04601_d_0000530.jpg,3,5,7,2,6,0,2,285,0.0184711292386055,0.06961694597100662,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_04801_d_0000531.jpg,2,4,8,1,5,0,5,320,0.014675225131213665,0.07061121288192325,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_05001_d_0000532.jpg,4,1,3,2,3,0,3,672,0.009955172426998615,0.09433009928308117,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_05201_d_0000533.jpg,3,1,3,0,3,0,2,302,0.012830597348511219,0.10377259123564844,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_05601_d_0000535.jpg,0,2,10,0,10,0,7,737,0.008468721061944962,0.13519813269406186,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_05801_d_0000536.jpg,1,0,6,1,6,0,3,738,0.00542078260332346,0.07051535608476377,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_06001_d_0000537.jpg,3,0,11,2,10,0,6,674,0.007439094595611095,0.04785413227190145,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_00001_d_0000539.jpg,9,5,76,3,62,1,46,1000,0.02290325053036213,0.10536064937316719,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_00201_d_0000540.jpg,30,39,53,6,45,0,35,1000,0.06976570188999176,0.08997168132920219,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_00401_d_0000541.jpg,20,24,97,8,85,5,62,1000,0.05375896394252777,0.0903613919231668,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_01401_d_0000546.jpg,17,25,61,4,38,2,27,1000,0.0513266883790493,0.0939538375134752,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_01601_d_0000547.jpg,30,29,48,10,35,4,23,1000,0.057291556149721146,0.07365918085804102,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_01801_d_0000548.jpg,21,50,80,7,55,2,41,1000,0.0629538893699646,0.07202678080074783,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_02001_d_0000549.jpg,30,23,53,5,31,0,17,1000,0.046770140528678894,0.0913842300472669,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_02201_d_0000550.jpg,30,26,38,6,27,1,14,1000,0.05140172317624092,0.06593496091246956,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_02401_d_0000551.jpg,38,32,52,15,47,8,35,1000,0.06449522823095322,0.07676473980595698,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_02601_d_0000552.jpg,33,34,88,16,78,7,62,1000,0.06304056942462921,0.06080656384045352,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_03201_d_0000554.jpg,26,12,59,7,53,3,39,1000,0.03958258405327797,0.07436984266986303,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_03401_d_0000555.jpg,40,38,63,18,54,10,41,1000,0.061754584312438965,0.11556407414945986,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_03601_d_0000556.jpg,30,28,29,5,20,3,14,1000,0.05233464390039444,0.11086527429118515,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_04001_d_0000558.jpg,35,33,39,18,34,9,23,1000,0.061176199465990067,0.11360208366314616,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_04201_d_0000559.jpg,21,14,46,5,34,1,12,1000,0.035300541669130325,0.08201260827283624,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_04401_d_0000560.jpg,33,14,37,4,30,0,16,1000,0.04539180546998978,0.05310712320299131,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_04601_d_0000561.jpg,43,22,52,17,46,8,33,1000,0.0627356693148613,0.10397116116727352,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_05001_d_0000562.jpg,45,20,52,19,42,6,33,1000,0.06046682223677635,0.09180768331938696,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_00001_d_0000612.jpg,31,17,56,17,48,1,25,1000,0.047753315418958664,0.08161999155679188,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_00201_d_0000613.jpg,19,13,28,6,15,1,8,1000,0.03092384710907936,0.06169116704736489,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_00401_d_0000614.jpg,15,29,44,5,31,0,19,1000,0.03978092968463898,0.04884204793028322,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_00601_d_0000615.jpg,18,16,56,11,46,3,33,1000,0.04153994470834732,0.06981916834400043,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_00801_d_0000616.jpg,24,46,46,12,34,6,22,1000,0.0545639768242836,0.09985531959804299,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_01001_d_0000617.jpg,31,28,94,16,86,5,64,1000,0.051202062517404556,0.08174007734581722,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_01201_d_0000618.jpg,36,33,98,14,84,6,72,1000,0.05652935430407524,0.1015516317253545,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_01401_d_0000619.jpg,33,24,77,15,58,3,36,1000,0.056826334446668625,0.06479242146685663,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_01601_d_0000620.jpg,42,34,61,20,50,8,35,1000,0.060162901878356934,0.10153972454033516,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_01801_d_0000621.jpg,31,17,59,15,57,7,45,1000,0.04331950470805168,0.07589303133787155,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_02001_d_0000622.jpg,30,24,36,14,30,5,17,1000,0.042950477451086044,0.08898184333325795,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_02201_d_0000623.jpg,24,26,56,11,46,4,30,1000,0.04542216658592224,0.07183002766658374,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_02401_d_0000624.jpg,17,40,75,5,62,4,49,1000,0.04863862320780754,0.08149138717386224,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_02601_d_0000625.jpg,23,19,50,9,39,4,33,1000,0.03811223432421684,0.058588894919751826,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_02801_d_0000626.jpg,22,17,33,5,26,4,21,1000,0.04035721346735954,0.10147797604239696,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_03001_d_0000627.jpg,20,32,68,11,49,5,36,1000,0.047142039984464645,0.07933370272368848,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_03201_d_0000628.jpg,34,20,48,12,40,5,25,1000,0.04805183410644531,0.108724125713338,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_03401_d_0000629.jpg,24,18,59,6,50,2,32,1000,0.04391466826200485,0.05210391930705385,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000283_00401_d_0000676.jpg,2,0,4,0,1,0,0,1000,0.007783636916428804,0.20313789034132174,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000283_00601_d_0000677.jpg,1,0,8,0,7,0,4,1000,0.004533542785793543,0.16971779116739288,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000283_00801_d_0000678.jpg,1,2,7,1,6,0,6,635,0.006481778342276812,0.16728145424836602,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000283_01001_d_0000679.jpg,3,0,1,0,0,0,0,158,0.013714879751205444,0.2061468621399177,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_00001_d_0000759.jpg,20,26,32,11,26,4,14,1000,0.04782292991876602,0.07985802971707714,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_00201_d_0000760.jpg,29,31,22,13,15,7,4,1000,0.0535697415471077,0.15341736586983892,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_00401_d_0000761.jpg,25,25,19,8,14,4,8,1000,0.04687904939055443,0.13201114955786236,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_00601_d_0000762.jpg,25,30,68,13,59,6,50,1000,0.04668153449892998,0.09481592675516959,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_00801_d_0000763.jpg,27,27,31,14,20,3,13,1000,0.04610518738627434,0.12566533987681963,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_01001_d_0000764.jpg,13,38,58,5,44,0,31,1000,0.04223235696554184,0.21461303721796293,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_01201_d_0000765.jpg,24,34,44,13,32,5,21,1000,0.05305737257003784,0.13714315007048572,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_01401_d_0000766.jpg,23,21,45,12,35,4,25,1000,0.03865591436624527,0.20352636617892061,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_01601_d_0000767.jpg,15,11,59,4,54,0,44,1000,0.02833912894129753,0.21668645543569215,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_01801_d_0000768.jpg,15,18,41,7,32,1,15,1000,0.03643365204334259,0.17153307928323192,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_02001_d_0000769.jpg,19,18,25,7,21,1,13,1000,0.03178047761321068,0.1058257193688702,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_02201_d_0000770.jpg,7,5,20,0,15,0,12,1000,0.01660747639834881,0.10289314064726236,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_02401_d_0000771.jpg,5,3,13,0,6,0,1,1000,0.011357606388628483,0.049094710933200655,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_02601_d_0000772.jpg,9,3,35,2,22,2,16,1000,0.01802205853164196,0.09842689840257518,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_02801_d_0000773.jpg,17,12,43,0,32,0,20,1000,0.025077905505895615,0.1406778916103158,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_03001_d_0000774.jpg,13,4,5,0,4,0,4,563,0.03053327649831772,0.12085991436174623,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_03401_d_0000776.jpg,23,10,33,0,12,0,8,1000,0.03231418505311012,0.03648471176244431,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_04601_d_0000780.jpg,24,17,64,0,51,0,37,1000,0.035149578005075455,0.05515543418443886,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_04801_d_0000781.jpg,21,12,32,0,25,0,17,980,0.025921005755662918,0.08975791739225486,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_05001_d_0000782.jpg,21,8,41,0,36,0,32,850,0.027930021286010742,0.10022990026460411,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_00001_d_0000811.jpg,12,18,29,3,19,2,10,1000,0.03708719089627266,0.19066884154661481,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_00201_d_0000812.jpg,14,16,29,5,15,3,9,1000,0.033821601420640945,0.14124440825926682,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_00401_d_0000813.jpg,17,20,36,2,18,1,7,1000,0.03793081268668175,0.2132883920965541,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_00601_d_0000814.jpg,6,15,37,0,12,0,5,1000,0.02824520692229271,0.16249913306345223,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_00801_d_0000815.jpg,9,13,30,1,10,1,4,1000,0.027054673060774803,0.24413635027251962,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_01001_d_0000816.jpg,9,7,24,0,7,0,2,1000,0.02162831462919712,0.17117310838214564,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_01201_d_0000817.jpg,7,19,36,3,15,2,4,1000,0.03188091889023781,0.1825391855319598,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_01401_d_0000818.jpg,8,18,31,2,7,0,3,1000,0.027904067188501358,0.18959625257253998,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_01601_d_0000819.jpg,16,11,28,5,15,1,10,1000,0.026906585320830345,0.2574520810246436,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_02001_d_0000821.jpg,20,11,23,1,16,0,10,1000,0.03309546783566475,0.18219753714634643,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_02201_d_0000822.jpg,10,7,19,0,7,0,0,382,0.035824086517095566,0.0844479348063716,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_02401_d_0000823.jpg,21,7,28,6,26,0,14,1000,0.037392180413007736,0.07353725565581865,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_02601_d_0000824.jpg,21,21,37,2,32,0,16,1000,0.03735794499516487,0.09038475397848489,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_03001_d_0000826.jpg,16,11,45,1,31,1,12,1000,0.03326966613531113,0.04266680236108284,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_03201_d_0000827.jpg,17,10,63,1,42,0,28,1000,0.03532646968960762,0.08872637974836224,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_03401_d_0000828.jpg,15,18,39,2,29,2,23,1000,0.038032714277505875,0.054209791105984874,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_03601_d_0000829.jpg,13,16,64,1,51,0,45,1000,0.03520704060792923,0.08240148208456777,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_03801_d_0000830.jpg,14,14,86,3,71,0,58,1000,0.03625138849020004,0.044955284920581075,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_04001_d_0000831.jpg,10,11,70,2,59,0,43,1000,0.033940330147743225,0.030859409276974916,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_04201_d_0000832.jpg,15,11,73,9,64,2,44,1000,0.04673809930682182,0.08144677763454478,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_04401_d_0000833.jpg,14,27,86,5,61,1,33,1000,0.03851861506700516,0.033150534108299226,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_04601_d_0000834.jpg,25,20,68,5,33,2,11,1000,0.04870874434709549,0.05264042864358354,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_04801_d_0000835.jpg,21,18,50,6,34,0,21,1000,0.038729727268218994,0.05078360132980528,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_05001_d_0000836.jpg,21,26,44,2,25,1,13,1000,0.04970191419124603,0.059092370204521634,lowlight,none,0.0
