image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\ExDark-VisDroneOverlap\images\test\2015_00483.jpg,2,4,0,0,0,0,0,52,0.07578225433826447,0.19776076978939724,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00484.jpg,2,0,0,0,0,0,0,9,0.19398373365402222,0.3008603809544593,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00485.jpg,2,0,0,0,0,0,0,20,0.07571188360452652,0.20499316199166778,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00486.jpg,3,2,0,0,0,0,0,35,0.09207025915384293,0.16379078914612893,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00487.jpg,1,0,0,0,0,0,0,15,0.06930563598871231,0.13355967450607975,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00488.jpg,3,0,0,0,0,0,0,35,0.05229213088750839,0.10388523284313725,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00489.jpg,1,0,0,0,0,0,0,9,0.10950997471809387,0.23911930745897703,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00490.jpg,4,2,1,0,0,0,0,57,0.0661567896604538,0.0857402379755321,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00491.jpg,1,0,3,0,0,0,0,18,0.03892446309328079,0.19831453046905034,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00492.jpg,1,0,0,0,0,0,0,28,0.03637731447815895,0.15228182505536852,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00493.jpg,0,0,1,0,0,0,0,207,0.007716802414506674,0.2022638638012343,clean,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00494.jpg,1,1,0,0,0,0,0,6,0.2052873969078064,0.05121981969880675,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00495.jpg,0,0,1,0,0,0,0,19,0.011726221069693565,0.061057356275843674,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00496.jpg,1,0,0,0,0,0,0,62,0.01984073780477047,0.10977169150326797,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00497.jpg,0,1,1,0,0,0,0,200,0.008934013545513153,0.098857777162407,synthetic_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00498.jpg,1,0,2,0,0,0,0,34,0.04412033408880234,0.1386806256281878,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00499.jpg,4,3,1,0,0,0,0,83,0.06960360705852509,0.10232092524509805,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00500.jpg,2,0,0,0,0,0,0,21,0.0882917046546936,0.10890317139689729,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00501.jpg,1,0,2,0,0,0,0,35,0.032248951494693756,0.1748290554647785,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00502.jpg,1,0,0,0,0,0,0,4,0.2400251030921936,0.39609511591094776,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00503.png,0,0,1,0,0,0,0,3,0.06051744520664215,0.08830685763888889,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00504.png,0,1,1,0,0,0,0,6,0.12230566143989563,0.12216422845179739,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00505.png,1,0,0,0,0,0,0,8,0.1259659081697464,0.12268794679330067,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00506.png,1,0,0,0,0,0,0,16,0.06507271528244019,0.17083227379493465,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00507.png,1,0,0,0,0,0,0,3,0.2977582514286041,0.1585540492238562,real_lowlight,none,0.0
