image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\VisDrone\images\val\0000155_01601_d_0000001.jpg,35,20,38,28,35,11,27,824,0.048772819340229034,0.38960761619462597,clean,none,0.0
datasets\VisDrone\images\val\0000155_01871_d_0000001.jpg,13,18,42,9,37,5,32,458,0.04542037099599838,0.4198559897724522,clean,none,0.0
datasets\VisDrone\images\val\0000162_00001_d_0000001.jpg,18,7,16,10,16,3,13,383,0.05082189664244652,0.35001838991769546,clean,none,0.0
datasets\VisDrone\images\val\0000162_00401_d_0000001.jpg,14,14,31,12,27,7,22,511,0.03780849650502205,0.39378817931493587,clean,none,0.0
datasets\VisDrone\images\val\0000162_00801_d_0000001.jpg,9,11,21,5,20,0,14,494,0.0369873121380806,0.4212840111353183,clean,none,0.0
datasets\VisDrone\images\val\0000162_01058_d_0000001.jpg,7,17,50,3,45,1,41,602,0.03381207212805748,0.3765030788549988,clean,none,0.0
datasets\VisDrone\images\val\0000163_00001_d_0000001.jpg,26,16,43,21,37,12,29,557,0.04539118707180023,0.3768421538368434,clean,none,0.0
datasets\VisDrone\images\val\0000163_00359_d_0000001.jpg,7,12,47,5,44,5,43,489,0.03194715082645416,0.4178529411764706,clean,none,0.0
datasets\VisDrone\images\val\0000165_04325_d_0000105.jpg,10,7,19,2,12,0,5,377,0.0442630872130394,0.42034172264584846,clean,none,0.0
datasets\VisDrone\images\val\0000166_00558_d_0000118.jpg,17,19,54,1,18,1,9,467,0.05550418049097061,0.23859102668845317,clean,none,0.0
datasets\VisDrone\images\val\0000193_00000_d_0000103.jpg,26,20,37,19,35,10,30,653,0.05202963203191757,0.359440609114016,clean,none,0.0
datasets\VisDrone\images\val\0000193_01497_d_0000111.jpg,37,40,50,30,42,9,26,906,0.054704323410987854,0.34348963628661344,clean,none,0.0
datasets\VisDrone\images\val\0000193_01705_d_0000112.jpg,40,33,94,28,89,10,73,802,0.067854143679142,0.3626670600338901,clean,none,0.0
datasets\VisDrone\images\val\0000193_01876_d_0000113.jpg,28,15,79,21,76,12,59,691,0.058793045580387115,0.36076348795691116,clean,none,0.0
datasets\VisDrone\images\val\0000193_02029_d_0000114.jpg,26,26,67,20,62,8,48,731,0.05549422651529312,0.4042848356935366,clean,none,0.0
datasets\VisDrone\images\val\0000193_02212_d_0000115.jpg,15,16,63,12,61,4,45,896,0.03357991948723793,0.5365818355119826,clean,none,0.0
datasets\VisDrone\images\val\0000193_02416_d_0000116.jpg,11,11,39,10,37,9,30,552,0.028905058279633522,0.5708882837085452,clean,none,0.0
datasets\VisDrone\images\val\0000193_02606_d_0000117.jpg,9,6,40,9,39,7,32,415,0.028561873361468315,0.5478358070079884,clean,none,0.0
datasets\VisDrone\images\val\0000193_02725_d_0000118.jpg,9,12,30,9,29,8,22,391,0.03608659282326698,0.5440925093802954,clean,none,0.0
