image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\VisDrone-LL\LL2\images\val\0000244_03500_d_0000008.jpg,14,24,132,11,118,8,101,1000,0.04773321375250816,0.09489852638586298,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_04000_d_0000009.jpg,15,32,41,9,32,6,24,1000,0.048140041530132294,0.09722183641975309,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_04400_d_0000010.jpg,27,25,74,16,62,5,44,1000,0.04819375276565552,0.07870241769547326,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_04900_d_0000011.jpg,51,35,55,35,39,14,27,1000,0.0693691149353981,0.08561942477608328,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_05400_d_0000012.jpg,19,25,71,10,68,2,52,1000,0.04673212021589279,0.07211682250060518,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_05900_d_0000013.jpg,10,2,56,10,55,5,45,1000,0.01701926626265049,0.07798873608085209,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000244_06388_d_0000014.jpg,7,7,39,7,39,6,33,1000,0.018647348508238792,0.06556827190752845,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_00001_d_0000001.jpg,12,12,68,7,65,4,58,1000,0.03360634297132492,0.06559152596223675,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_00235_d_0000002.jpg,21,25,64,14,57,5,50,1000,0.04315289482474327,0.07806231844589688,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_00603_d_0000003.jpg,7,11,41,6,39,3,33,795,0.020016565918922424,0.1213700753449528,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_01100_d_0000004.jpg,12,7,15,9,14,7,9,1000,0.024353116750717163,0.08319452009198741,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_01514_d_0000005.jpg,21,8,30,9,27,6,18,1000,0.026132872328162193,0.08709968833212298,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_01635_d_0000006.jpg,12,4,68,8,63,0,61,1000,0.019053440541028976,0.07811056644880175,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_02073_d_0000007.jpg,9,8,58,7,54,4,51,1000,0.024163179099559784,0.07065562212539336,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_02468_d_0000008.jpg,4,7,14,2,9,0,6,1000,0.019595451653003693,0.07200428165093198,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_02900_d_0000009.jpg,24,13,77,17,72,10,60,1000,0.04507545381784439,0.09269445200919874,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_03400_d_0000010.jpg,30,22,62,19,60,10,42,1000,0.05421707406640053,0.09606920237230694,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000249_03900_d_0000011.jpg,10,11,75,6,67,1,51,1000,0.022342370823025703,0.0818085133744856,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000253_00001_d_0000001.jpg,40,50,66,40,66,35,61,1000,0.05987228825688362,0.05287251876059065,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000256_00715_d_0000019.jpg,19,30,71,13,63,5,46,1000,0.04151859134435654,0.08334389865134828,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000256_02173_d_0000030.jpg,8,9,39,3,25,1,13,1000,0.019275663420557976,0.08386812387392481,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000263_02401_d_0000179.jpg,10,5,7,0,6,0,2,137,0.07872730493545532,0.14602953992054338,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000269_00001_d_0000348.jpg,35,27,93,17,89,10,79,1000,0.045955248177051544,0.10087867034549307,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000269_00201_d_0000349.jpg,34,32,13,14,13,2,9,1000,0.050309937447309494,0.0618601970584466,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000269_00601_d_0000351.jpg,34,31,59,21,51,3,39,1000,0.05420701578259468,0.07158737589614854,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_00001_d_0000374.jpg,9,9,49,2,37,0,15,1000,0.0257455762475729,0.06216824222961003,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_00201_d_0000375.jpg,19,13,56,11,37,1,15,1000,0.03594763204455376,0.09543983837287318,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_00401_d_0000376.jpg,2,7,23,1,15,0,6,1000,0.013618560507893562,0.05994654016931648,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_00601_d_0000377.jpg,20,15,59,11,50,1,27,1000,0.03281338885426521,0.05308968647051285,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_00801_d_0000378.jpg,16,15,47,10,38,1,30,1000,0.03520381823182106,0.0641111789583192,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_01201_d_0000379.jpg,14,9,45,5,31,1,18,1000,0.02643410861492157,0.07277276085366866,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_01401_d_0000380.jpg,20,10,35,10,26,1,19,1000,0.03022409975528717,0.07869643651385967,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_01601_d_0000381.jpg,13,9,35,7,27,1,11,1000,0.018869932740926743,0.09658517840046438,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_02401_d_0000385.jpg,20,13,64,8,50,2,35,1000,0.034877959638834,0.10557721766138212,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_02601_d_0000386.jpg,26,17,53,7,44,0,26,1000,0.04072549566626549,0.039785410588687606,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_03001_d_0000387.jpg,17,12,39,8,36,3,30,1000,0.02646806836128235,0.07983788286556452,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_03801_d_0000391.jpg,16,12,41,5,36,1,23,989,0.022776803001761436,0.06612552864282968,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_04401_d_0000394.jpg,25,13,61,13,47,6,29,1000,0.031938232481479645,0.045148653232919465,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_04801_d_0000396.jpg,17,11,33,9,24,2,21,1000,0.024310598149895668,0.0817425537689124,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_05001_d_0000397.jpg,11,20,79,7,71,2,42,1000,0.035799022763967514,0.07733666161581897,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_05201_d_0000398.jpg,28,11,42,15,29,7,15,1000,0.03472744673490524,0.09060746620832108,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_05401_d_0000399.jpg,27,10,44,13,37,3,25,1000,0.03130431845784187,0.07976127205976585,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_05601_d_0000400.jpg,36,11,50,20,47,4,33,1000,0.04519394785165787,0.08243142908835968,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_05801_d_0000401.jpg,49,13,55,26,38,3,19,1000,0.04994075000286102,0.06437729832417396,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_06001_d_0000402.jpg,69,33,89,25,81,10,49,1000,0.07643065601587296,0.056971971564481236,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_06201_d_0000403.jpg,65,37,77,32,55,8,41,1000,0.07785830646753311,0.06098724095559024,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_06401_d_0000404.jpg,58,42,70,23,51,6,34,1000,0.07676556706428528,0.05752685995582393,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_06601_d_0000405.jpg,69,48,36,15,27,0,20,1000,0.08546116203069687,0.07910525740476891,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_06801_d_0000406.jpg,57,22,38,14,31,6,26,1000,0.06482697278261185,0.07358834460350845,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_07001_d_0000407.jpg,15,11,43,4,38,4,30,1000,0.02633141539990902,0.07293803665256952,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_07201_d_0000408.jpg,4,7,21,2,20,0,18,1000,0.0147167406976223,0.041762681773978336,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000271_07401_d_0000409.jpg,21,5,21,2,15,0,11,1000,0.02439071796834469,0.07563019879231969,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000273_05601_d_0000466.jpg,4,7,28,0,7,0,0,1000,0.013199976645410061,0.1528448183579468,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_00001_d_0000507.jpg,11,13,44,5,38,2,30,782,0.023815415799617767,0.06483052144348704,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_00401_d_0000509.jpg,13,10,49,5,45,1,39,1000,0.02768273465335369,0.0823268049241996,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_00601_d_0000510.jpg,11,7,26,4,24,1,20,1000,0.018050042912364006,0.08498142117285207,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_01001_d_0000512.jpg,8,4,34,6,24,1,20,1000,0.017297474667429924,0.059051017331192376,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_01201_d_0000513.jpg,9,2,20,3,17,1,13,821,0.016849033534526825,0.08029633398918967,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_01401_d_0000514.jpg,4,5,21,1,17,1,11,625,0.012931247241795063,0.07472367339861744,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_01801_d_0000516.jpg,0,1,21,0,19,0,17,979,0.008184826001524925,0.08663051541262409,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_02001_d_0000517.jpg,1,2,14,1,14,0,5,1000,0.010850941762328148,0.09927950034300533,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_02201_d_0000518.jpg,11,3,30,5,24,3,20,1000,0.01671135611832142,0.0847722934617907,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_02401_d_0000519.jpg,5,1,43,2,38,0,35,1000,0.01442091166973114,0.09652543893374343,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_02601_d_0000520.jpg,4,3,28,3,23,2,20,1000,0.01588340289890766,0.10159824275731054,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_02801_d_0000521.jpg,8,10,29,4,28,2,23,1000,0.016323845833539963,0.08740619746552986,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_03001_d_0000522.jpg,10,12,28,3,27,2,20,1000,0.02505595050752163,0.1593156553663372,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_03201_d_0000523.jpg,3,14,57,1,53,0,49,1000,0.027801204472780228,0.11345529999773843,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_03401_d_0000524.jpg,11,11,50,7,47,1,41,1000,0.030257567763328552,0.09181807901938169,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_03601_d_0000525.jpg,15,11,31,7,28,2,24,1000,0.03572031483054161,0.10865608627149437,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_03801_d_0000526.jpg,16,2,48,4,38,3,27,1000,0.03176618367433548,0.13788305779828272,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_04001_d_0000527.jpg,2,1,52,2,38,2,28,1000,0.01142643578350544,0.07374532796586532,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_04201_d_0000528.jpg,33,27,26,16,10,2,2,1000,0.054000042378902435,0.10027675630036713,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_04401_d_0000529.jpg,26,17,14,5,1,1,0,1000,0.04133012890815735,0.05582517282191615,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_04601_d_0000530.jpg,3,5,7,2,6,0,2,500,0.01686243899166584,0.06961694597100662,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_04801_d_0000531.jpg,2,1,8,1,5,0,5,375,0.009429629892110825,0.07061121288192325,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_05001_d_0000532.jpg,4,0,3,2,3,0,3,568,0.012573235668241978,0.09433009928308117,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_05201_d_0000533.jpg,3,4,3,0,3,0,2,310,0.015429796651005745,0.10377259123564844,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_05601_d_0000535.jpg,0,0,10,0,10,0,7,601,0.005831950344145298,0.13519813269406186,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_05801_d_0000536.jpg,1,0,6,1,6,0,3,395,0.004390112590044737,0.07051535608476377,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000276_06001_d_0000537.jpg,2,0,12,2,10,0,6,489,0.007522644475102425,0.04785413227190145,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_00001_d_0000539.jpg,8,6,77,3,62,1,46,1000,0.025968005880713463,0.10536064937316719,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_00201_d_0000540.jpg,28,33,55,6,45,1,34,1000,0.0548563189804554,0.08997168132920219,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_00401_d_0000541.jpg,17,17,100,5,88,3,64,1000,0.03436318039894104,0.0903613919231668,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_01401_d_0000546.jpg,16,11,62,3,39,2,27,1000,0.034725163131952286,0.0939538375134752,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_01601_d_0000547.jpg,25,15,53,6,39,2,25,1000,0.041181616485118866,0.07365918085804102,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_01801_d_0000548.jpg,19,32,82,7,55,2,41,1000,0.047637589275836945,0.07202678080074783,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_02001_d_0000549.jpg,27,19,56,3,33,0,17,1000,0.04122661426663399,0.0913842300472669,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_02201_d_0000550.jpg,26,22,42,5,28,0,15,1000,0.039326880127191544,0.06593496091246956,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_02401_d_0000551.jpg,34,13,56,12,50,7,36,1000,0.04663820192217827,0.07676473980595698,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_02601_d_0000552.jpg,30,18,91,15,79,7,62,1000,0.05644167214632034,0.06080656384045352,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_03201_d_0000554.jpg,27,11,58,7,53,1,41,1000,0.033586449921131134,0.07436984266986303,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_03401_d_0000555.jpg,39,27,64,18,54,12,39,1000,0.053754303604364395,0.11556407414945986,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_03601_d_0000556.jpg,23,22,36,5,20,3,14,1000,0.0462307371199131,0.11086527429118515,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_04001_d_0000558.jpg,37,24,37,20,32,11,21,1000,0.04836723208427429,0.11360208366314616,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_04201_d_0000559.jpg,16,8,51,1,38,0,13,1000,0.02649412676692009,0.08201260827283624,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_04401_d_0000560.jpg,28,11,42,3,31,0,16,1000,0.03733475133776665,0.05310712320299131,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_04601_d_0000561.jpg,31,7,64,8,55,2,39,1000,0.04270369932055473,0.10397116116727352,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000277_05001_d_0000562.jpg,47,15,50,18,43,6,33,1000,0.05151421204209328,0.09180768331938696,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_00001_d_0000612.jpg,29,17,58,16,49,0,26,1000,0.04086115583777428,0.08161999155679188,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_00201_d_0000613.jpg,14,9,33,1,20,0,9,1000,0.022940268740057945,0.06169116704736489,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_00401_d_0000614.jpg,15,9,44,5,31,0,19,1000,0.027756603434681892,0.04884204793028322,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_00601_d_0000615.jpg,19,17,55,11,46,6,30,1000,0.03593889996409416,0.06981916834400043,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_00801_d_0000616.jpg,27,24,43,14,32,7,21,1000,0.04091711342334747,0.09985531959804299,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_01001_d_0000617.jpg,32,20,93,17,85,5,64,1000,0.04549669846892357,0.08174007734581722,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_01201_d_0000618.jpg,38,32,96,16,82,8,70,1000,0.049453675746917725,0.1015516317253545,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_01401_d_0000619.jpg,37,21,73,19,54,7,32,1000,0.051605988293886185,0.06479242146685663,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_01601_d_0000620.jpg,35,33,68,16,54,8,35,1000,0.05330652743577957,0.10153972454033516,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_01801_d_0000621.jpg,29,19,61,15,57,6,46,1000,0.038151927292346954,0.07589303133787155,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_02001_d_0000622.jpg,31,19,35,16,28,6,16,1000,0.035413991659879684,0.08898184333325795,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_02201_d_0000623.jpg,27,23,53,12,45,4,30,1000,0.04045757278800011,0.07183002766658374,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_02401_d_0000624.jpg,18,31,74,7,60,5,48,1000,0.04197152331471443,0.08149138717386224,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_02601_d_0000625.jpg,26,12,47,11,37,5,32,1000,0.03433522209525108,0.058588894919751826,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_02801_d_0000626.jpg,21,15,34,4,27,2,23,1000,0.03580179065465927,0.10147797604239696,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_03001_d_0000627.jpg,19,27,69,11,49,4,37,1000,0.04000138118863106,0.07933370272368848,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_03201_d_0000628.jpg,33,16,49,11,41,5,25,1000,0.03917554020881653,0.108724125713338,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000280_03401_d_0000629.jpg,28,18,55,8,48,4,30,1000,0.03806894272565842,0.05210391930705385,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000283_00401_d_0000676.jpg,2,1,4,0,1,0,0,276,0.008670520037412643,0.20313789034132174,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000283_00601_d_0000677.jpg,1,1,8,0,7,0,4,313,0.004054281860589981,0.16971779116739288,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000283_00801_d_0000678.jpg,2,1,6,1,6,0,6,335,0.006029092241078615,0.16728145424836602,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000283_01001_d_0000679.jpg,3,0,1,0,0,0,0,146,0.012982756830751896,0.2061468621399177,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_00001_d_0000759.jpg,17,15,35,8,29,4,14,1000,0.033675502985715866,0.07985802971707714,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_00201_d_0000760.jpg,24,25,27,8,20,2,9,1000,0.04060974717140198,0.15341736586983892,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_00401_d_0000761.jpg,24,16,20,9,13,4,8,1000,0.035776883363723755,0.13201114955786236,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_00601_d_0000762.jpg,23,20,70,12,60,5,51,1000,0.03521620109677315,0.09481592675516959,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_00801_d_0000763.jpg,24,19,34,13,21,4,12,1000,0.03429128974676132,0.12566533987681963,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_01001_d_0000764.jpg,13,37,58,7,42,2,29,1000,0.034979403018951416,0.21461303721796293,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_01201_d_0000765.jpg,24,21,44,13,32,4,22,1000,0.038014017045497894,0.13714315007048572,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_01401_d_0000766.jpg,20,11,48,9,38,2,27,1000,0.029016461223363876,0.20352636617892061,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_01601_d_0000767.jpg,13,9,61,3,55,0,44,1000,0.023593472316861153,0.21668645543569215,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_01801_d_0000768.jpg,13,8,43,4,35,1,15,1000,0.02378692477941513,0.17153307928323192,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_02001_d_0000769.jpg,17,7,27,5,23,1,13,1000,0.027812179177999496,0.1058257193688702,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_02201_d_0000770.jpg,8,5,19,0,15,0,12,1000,0.013835298828780651,0.10289314064726236,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_02401_d_0000771.jpg,5,2,13,0,6,0,1,565,0.013275852426886559,0.049094710933200655,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_02601_d_0000772.jpg,7,0,37,0,24,0,18,1000,0.0112988892942667,0.09842689840257518,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_02801_d_0000773.jpg,16,7,44,0,32,0,20,947,0.02141040749847889,0.1406778916103158,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_03001_d_0000774.jpg,12,7,6,0,4,0,4,453,0.034578535705804825,0.12085991436174623,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_03401_d_0000776.jpg,22,5,34,0,12,0,8,1000,0.026768429204821587,0.03648471176244431,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_04601_d_0000780.jpg,23,10,65,0,51,0,37,866,0.032049790024757385,0.05515543418443886,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_04801_d_0000781.jpg,21,13,32,0,25,0,17,692,0.03494724631309509,0.08975791739225486,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000287_05001_d_0000782.jpg,17,3,45,0,36,0,32,484,0.03676263242959976,0.10022990026460411,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_00001_d_0000811.jpg,9,6,32,0,22,0,12,1000,0.021819761022925377,0.19066884154661481,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_00201_d_0000812.jpg,12,7,31,2,18,1,11,1000,0.020090311765670776,0.14124440825926682,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_00401_d_0000813.jpg,16,5,37,1,19,1,7,1000,0.021193072199821472,0.2132883920965541,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_00601_d_0000814.jpg,7,7,36,0,12,0,5,1000,0.017425594851374626,0.16249913306345223,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_00801_d_0000815.jpg,8,9,31,0,11,0,5,1000,0.018120648339390755,0.24413635027251962,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_01001_d_0000816.jpg,9,3,24,0,7,0,2,1000,0.015325536020100117,0.17117310838214564,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_01201_d_0000817.jpg,4,4,39,1,17,0,6,1000,0.014670545235276222,0.1825391855319598,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_01401_d_0000818.jpg,9,7,30,1,8,0,3,1000,0.019344713538885117,0.18959625257253998,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_01601_d_0000819.jpg,16,7,28,4,16,0,11,1000,0.02088288590312004,0.2574520810246436,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_02001_d_0000821.jpg,19,4,24,2,15,0,10,924,0.025827495381236076,0.18219753714634643,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_02201_d_0000822.jpg,10,8,19,0,7,0,0,522,0.028344755992293358,0.0844479348063716,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_02401_d_0000823.jpg,20,7,29,6,26,0,14,1000,0.025237126275897026,0.07353725565581865,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_02601_d_0000824.jpg,19,9,39,2,32,0,16,1000,0.02530498616397381,0.09038475397848489,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_03001_d_0000826.jpg,15,7,46,0,32,0,13,1000,0.021086907014250755,0.04266680236108284,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_03201_d_0000827.jpg,14,7,66,1,42,0,28,1000,0.028578821569681168,0.08872637974836224,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_03401_d_0000828.jpg,13,4,41,2,29,2,23,1000,0.02509036660194397,0.054209791105984874,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_03601_d_0000829.jpg,11,10,66,1,51,0,45,1000,0.026500610634684563,0.08240148208456777,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_03801_d_0000830.jpg,14,7,86,3,71,0,58,1000,0.025323815643787384,0.044955284920581075,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_04001_d_0000831.jpg,10,9,70,2,59,0,43,1000,0.023921890184283257,0.030859409276974916,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_04201_d_0000832.jpg,12,11,76,6,67,1,45,1000,0.027216743677854538,0.08144677763454478,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_04401_d_0000833.jpg,12,8,88,4,62,0,34,1000,0.022211570292711258,0.033150534108299226,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_04601_d_0000834.jpg,17,12,76,3,35,1,12,1000,0.02616165764629841,0.05264042864358354,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_04801_d_0000835.jpg,17,4,54,4,36,0,21,1000,0.021944740787148476,0.05078360132980528,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_05001_d_0000836.jpg,20,12,45,2,25,1,13,1000,0.031052207574248314,0.059092370204521634,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_05201_d_0000837.jpg,21,8,58,2,39,0,14,1000,0.03321974352002144,0.08682450565770329,lowlight,none,0.0
datasets\VisDrone-LL\LL2\images\val\0000289_05401_d_0000838.jpg,19,19,62,2,30,0,13,1000,0.04603683203458786,0.08045741456905715,lowlight,none,0.0
