image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\ExDark-YOLO\images\test\2015_00562.jpg,6,2,6,0,0,0,0,635,0.014643950387835503,0.112965107717729,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00563.jpg,0,1,2,0,0,0,0,158,0.007857968099415302,0.24462842834715043,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00564.jpg,0,2,1,0,0,0,0,130,0.010497348383069038,0.10104779321588826,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00565.jpg,0,0,6,0,0,0,0,279,0.009859256446361542,0.20157789522058822,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00566.jpg,0,0,3,0,0,0,0,441,0.009948736988008022,0.227048756564927,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00567.jpg,0,1,6,0,0,0,0,319,0.009707598946988583,0.09874538549987896,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00568.jpg,0,3,1,0,0,0,0,391,0.009149327874183655,0.21691899782135077,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00569.jpg,0,1,2,0,0,0,0,333,0.006325222086161375,0.1846376459537261,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00570.jpg,0,3,1,0,0,0,0,319,0.009653509594500065,0.1434551949406455,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00571.jpg,1,8,1,1,0,0,0,129,0.04310864955186844,0.20988315481986367,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00572.jpg,0,3,1,0,0,0,0,391,0.009755829349160194,0.0964161584366188,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00573.jpg,0,5,2,0,0,0,0,259,0.01581595651805401,0.3878840232389252,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00574.jpg,0,1,2,0,0,0,0,211,0.010919084772467613,0.08468140546027181,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00575.jpg,0,4,4,0,0,0,0,195,0.017374234274029732,0.1339136486102899,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00576.jpg,0,1,1,0,0,0,0,147,0.011821440421044827,0.0909540456182473,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00577.jpg,0,1,1,0,0,0,0,97,0.015110672451555729,0.052319890260631,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00578.jpg,1,11,2,0,0,0,0,407,0.026051701977849007,0.4835653809366148,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00579.jpg,0,1,3,0,0,0,0,334,0.011006556451320648,0.29441520318016173,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00580.jpg,0,1,9,0,0,0,0,190,0.0063493140041828156,0.14362903413217137,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00581.jpg,0,1,1,0,0,0,0,102,0.015027422457933426,0.1019279419893994,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00582.jpg,0,1,2,0,0,0,0,197,0.007864770479500294,0.2479057734204793,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00583.jpg,0,5,2,0,0,0,0,467,0.016927985474467278,0.09659808788424223,lowlight,none,0.0
