image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\ExDark-YOLO\images\test\2015_00521.jpg,0,2,1,0,0,0,0,98,0.02409346215426922,0.17214753524360563,lowlight,gamma,0.14914673011131535
datasets\ExDark-YOLO\images\test\2015_00522.jpg,0,0,3,0,0,0,0,25,0.007483946159482002,0.04920162260592462,lowlight,gamma,0.11542725885927288
datasets\ExDark-YOLO\images\test\2015_00523.jpg,0,1,1,0,0,0,0,216,0.009074712172150612,0.15268463164689744,lowlight,gamma,0.15055413858251632
datasets\ExDark-YOLO\images\test\2015_00524.jpg,0,1,2,0,0,0,0,185,0.011421308852732182,0.22346003631082062,lowlight,gamma,0.14402831392973856
datasets\ExDark-YOLO\images\test\2015_00525.jpg,0,1,3,0,0,0,0,284,0.010206165723502636,0.08063664155847886,lowlight,gamma,0.1199943257250817
datasets\ExDark-YOLO\images\test\2015_00526.jpg,0,0,2,0,0,0,0,727,0.007546132430434227,0.16455520929074754,lowlight,gamma,0.13160225183823532
datasets\ExDark-YOLO\images\test\2015_00527.jpg,0,0,4,0,0,0,0,440,0.004893552046269178,0.03154066158837636,lowlight,gamma,0.1159116019454657
datasets\ExDark-YOLO\images\test\2015_00528.jpg,0,1,1,0,0,0,0,296,0.00859061162918806,0.10635509980206051,lowlight,gamma,0.11992605890012255
datasets\ExDark-YOLO\images\test\2015_00529.jpg,0,0,2,0,0,0,0,277,0.00653658015653491,0.04627204180283224,lowlight,gamma,0.08761159939236111
datasets\ExDark-YOLO\images\test\2015_00530.jpg,1,22,3,0,0,0,0,627,0.03262542188167572,0.18814633426363248,lowlight,gamma,0.144455078125
datasets\ExDark-YOLO\images\test\2015_00531.jpg,0,0,3,0,0,0,0,78,0.0057997130788862705,0.12127265795206972,lowlight,gamma,0.13896809895833334
datasets\ExDark-YOLO\images\test\2015_00532.jpg,0,3,5,0,0,0,0,279,0.020676935091614723,0.10396938114585173,lowlight,gamma,0.1247458926930147
datasets\ExDark-YOLO\images\test\2015_00533.jpg,0,25,2,0,0,0,0,507,0.03670690208673477,0.14394340497449934,lowlight,gamma,0.1378467977685866
datasets\ExDark-YOLO\images\test\2015_00534.jpg,0,1,2,0,0,0,0,649,0.008439569734036922,0.2182308933909481,lowlight,gamma,0.14278174466401145
datasets\ExDark-YOLO\images\test\2015_00535.jpg,0,0,6,0,1,0,0,301,0.004849357530474663,0.13056579682078592,lowlight,gamma,0.1254835165185866
datasets\ExDark-YOLO\images\test\2015_00536.jpg,0,2,14,0,1,0,0,338,0.013421333394944668,0.1449082131208828,lowlight,gamma,0.14868059066074346
datasets\ExDark-YOLO\images\test\2015_00537.jpg,0,2,1,0,0,0,0,76,0.019607244059443474,0.11499408176272422,lowlight,gamma,0.1415273118361928
datasets\ExDark-YOLO\images\test\2015_00538.jpg,0,2,4,0,0,0,0,219,0.011602728627622128,0.2133115758896151,lowlight,gamma,0.13348658024407678
datasets\ExDark-YOLO\images\test\2015_00539.jpg,0,3,2,0,0,0,0,414,0.010061447508633137,0.17914370863649443,lowlight,gamma,0.15609825622957516
datasets\ExDark-YOLO\images\test\2015_00540.jpg,0,0,2,0,0,0,0,75,0.003847269108518958,0.1324908668271579,lowlight,gamma,0.12308636514501635
datasets\ExDark-YOLO\images\test\2015_00541.jpg,0,14,6,0,0,0,0,741,0.025174280628561974,0.26165415059355673,lowlight,gamma,0.13071069814644606
datasets\ExDark-YOLO\images\test\2015_00542.jpg,0,6,10,0,0,0,0,743,0.009996836073696613,0.05586722878848805,lowlight,gamma,0.10491481566584968
datasets\ExDark-YOLO\images\test\2015_00543.jpg,0,1,1,0,0,0,0,385,0.010838490910828114,0.027468590536989988,lowlight,gamma,0.10246225873161764
datasets\ExDark-YOLO\images\test\2015_00544.jpg,0,0,1,0,0,0,0,867,0.00912153534591198,0.038807518480420626,lowlight,gamma,0.0788393746170343
datasets\ExDark-YOLO\images\test\2015_00545.jpg,0,1,2,0,0,0,0,227,0.007194016594439745,0.13216126689624477,lowlight,gamma,0.13068153850081698
datasets\ExDark-YOLO\images\test\2015_00546.jpg,0,0,3,0,0,0,0,281,0.00562891224399209,0.16175645785174153,lowlight,gamma,0.1398227507148693
datasets\ExDark-YOLO\images\test\2015_00547.jpg,0,1,4,0,0,0,0,540,0.008242475800216198,0.17214356209150328,lowlight,gamma,0.13730164611417484
datasets\ExDark-YOLO\images\test\2015_00548.jpg,0,0,2,0,0,0,0,146,0.004490764811635017,0.07983481481481482,lowlight,gamma,0.12109158305249183
datasets\ExDark-YOLO\images\test\2015_00549.jpg,0,1,2,0,0,0,0,123,0.01383020170032978,0.17229270070832198,lowlight,gamma,0.15981665198631537
datasets\ExDark-YOLO\images\test\2015_00550.jpg,0,1,2,0,0,0,0,648,0.008531206287443638,0.08592664627899944,lowlight,gamma,0.11420958435457516
datasets\ExDark-YOLO\images\test\2015_00551.jpg,0,0,1,0,0,0,0,208,0.0027060317806899548,0.3171774364112026,lowlight,gamma,0.15390728081597221
datasets\ExDark-YOLO\images\test\2015_00552.jpg,0,0,1,0,0,0,0,81,0.004946556407958269,0.169341977124183,lowlight,gamma,0.14642145054636438
datasets\ExDark-YOLO\images\test\2015_00553.jpg,0,0,1,0,0,0,0,49,0.00293341395445168,0.18044502650434197,lowlight,gamma,0.12618927759906046
datasets\ExDark-YOLO\images\test\2015_00554.jpg,0,5,11,0,0,0,0,311,0.015747085213661194,0.10676405048375279,lowlight,gamma,0.14004581865298202
datasets\ExDark-YOLO\images\test\2015_00555.jpg,0,0,1,0,0,0,0,596,0.005407606717199087,0.14048678124479477,lowlight,gamma,0.12902664483762255
datasets\ExDark-YOLO\images\test\2015_00556.jpg,0,6,7,0,0,0,0,301,0.013201212510466576,0.26827804608239897,lowlight,gamma,0.13794113498263888
datasets\ExDark-YOLO\images\test\2015_00557.jpg,0,0,1,0,0,0,0,105,0.005196727812290192,0.23414234414025492,lowlight,gamma,0.14742238881229575
datasets\ExDark-YOLO\images\test\2015_00558.jpg,0,8,3,0,0,0,0,358,0.0239346232265234,0.1890938271604938,lowlight,gamma,0.14036700878267974
datasets\ExDark-YOLO\images\test\2015_00559.jpg,0,4,1,0,0,0,0,605,0.01273234374821186,0.1236007391269265,lowlight,gamma,0.11513482626123366
datasets\ExDark-YOLO\images\test\2015_00560.jpg,0,1,2,0,0,0,0,391,0.011164230294525623,0.20144120323712122,lowlight,gamma,0.1180898597069036
datasets\ExDark-YOLO\images\test\2015_00561.jpg,0,5,2,0,0,0,0,643,0.014911471866071224,0.08328977031079633,lowlight,gamma,0.13203404564950982
datasets\ExDark-YOLO\images\test\2015_00562.jpg,4,1,8,0,0,0,0,489,0.015701783820986748,0.112965107717729,lowlight,gamma,0.13007070823120914
datasets\ExDark-YOLO\images\test\2015_00563.jpg,0,0,2,0,0,0,0,148,0.005135654006153345,0.24462842834715043,lowlight,gamma,0.12994524867238563
datasets\ExDark-YOLO\images\test\2015_00564.jpg,0,1,1,0,0,0,0,324,0.006249721627682447,0.10104779321588826,lowlight,gamma,0.1286190544577206
datasets\ExDark-YOLO\images\test\2015_00565.jpg,0,1,6,0,0,0,0,285,0.006578819826245308,0.20157789522058822,lowlight,gamma,0.13794039458231208
datasets\ExDark-YOLO\images\test\2015_00566.jpg,0,0,3,0,0,0,0,781,0.010077342391014099,0.227048756564927,lowlight,gamma,0.11250406581903595
datasets\ExDark-YOLO\images\test\2015_00567.jpg,0,0,6,0,0,0,0,357,0.010189518332481384,0.09874538549987896,lowlight,gamma,0.12361031007455066
datasets\ExDark-YOLO\images\test\2015_00568.jpg,0,1,1,0,0,0,0,344,0.008712869137525558,0.21691899782135077,lowlight,gamma,0.1273058363970588
datasets\ExDark-YOLO\images\test\2015_00569.jpg,0,0,2,0,0,0,0,291,0.00546147720888257,0.1846376459537261,lowlight,gamma,0.11954387829350491
datasets\ExDark-YOLO\images\test\2015_00570.jpg,0,1,1,0,0,0,0,192,0.005710856523364782,0.1434551949406455,lowlight,gamma,0.13466339869281044
datasets\ExDark-YOLO\images\test\2015_00571.jpg,1,9,1,1,0,0,0,115,0.04747729375958443,0.20988315481986367,lowlight,gamma,0.13299918619791665
